Streams,Daily,Artist,Title,Likes,Followers,Streams_norm,Daily_norm,Likes_norm,Followers_norm,Popularity
1507160241,802038,Ed Sheeran,Thinking out Loud,86305,545426,0.7535887688345634,0.39847027688300424,0.8621474297387768,0.5410502865125324,66.17691061606881
1430495567,407172,Drake,God's Plan,29693,700658,0.7152271808743934,0.19976126697588564,0.28962085739424154,0.6979594889776825,52.355919501931936
1745130642,1075131,Ed Sheeran,Photograph,72932,978616,0.8726647655560575,0.535899277208595,0.7269040563910154,0.9789206831825381,79.74107095788527
550727410,1582789,The Chainsmokers,Something Just Like This,94016,33429,0.2750074319544135,0.791368774586004,0.9401300553190197,0.023521420463332558,46.10070228554367
53212945,624673,Queen,Bohemian Rhapsody,26658,584488,0.026060375705868166,0.3092146216932029,0.258927397578908,0.5805343314690729,24.015942043058402
1064047667,1470482,Lady Gaga,Shallow,85478,212380,0.5318634148109055,0.7348523543937393,0.8537838411828358,0.20440589460745912,57.135378396116906
748409871,1379222,Hozier,Take Me to Church,19431,451460,0.3739240870468798,0.6889274476047941,0.18583954450298842,0.4460690318817844,41.373683961666536
700285319,265658,Post Malone,Circles,3747,782577,0.3498434494041531,0.12854696433145443,0.027224643763715983,0.7807635819272201,32.72444177661393
223633083,1500641,Justin Bieber,Love Yourself,60150,255127,0.11133546751766277,0.750029313234938,0.5976375643450207,0.2476147541066459,36.35905133443861
803791392,1740283,John Legend,All of Me,66725,897700,0.40163597804389234,0.8706247166177609,0.6641316329729674,0.8971304271356529,64.70317465628332
210846384,764085,Imagine Dragons,Thunder,85654,770801,0.10493723932707896,0.3793711317223551,0.8555637584571353,0.7688603482625787,44.27339434192454
86021707,113844,XXXTENTACION,SAD!,36773,27347,0.04247727469805956,0.05214937722585583,0.36122207501946785,0.017373707560110016,10.313994184031056
1236373181,1149897,Vance Joy,Riptide,68435,682280,0.6180919216078234,0.5735238836186571,0.6814251473993992,0.6793829240754424,63.41031596618291
1678966900,845488,Ariana Grande,7 rings,57886,566110,0.8395576501653759,0.42033568560511325,0.5747413557710783,0.5619577665668328,64.72300216547553
1318595466,1777787,OneRepublic,Counting Stars,67803,974163,0.6592344355421247,0.8894979108344232,0.6750336262780513,0.9744195707921978,77.14839957977844
823175620,108234,Travis Scott,goosebumps,32551,574396,0.4113354879832679,0.0493262485047734,0.3185242867689445,0.5703332925642189,35.217096076089454
1516945242,484718,Twenty One Pilots,Stressed Out,12394,925387,0.7584850027447454,0.23878485695896198,0.11467319303000575,0.9251165710277152,55.910892530123476
1769046731,761993,Avicii,Wake Me Up,70092,492315,0.8846319351006219,0.3783183714220869,0.6981826640102748,0.48736544928743336,66.66260709842079
521947088,1008922,XXXTENTACION,Jocelyn Flores,4890,17967,0.2606062899900583,0.5025808227533103,0.038783992880330895,0.007892361451555679,21.40939514130627
1869286853,735571,Macklemore & Ryan Lewis,Can't Hold Us,42606,907151,0.9347902421357651,0.3650219887004399,0.42021217422962953,0.9066835403629394,71.22996375129078
1435733664,838282,The Weeknd,The Hills,97276,546159,0.7178482279398176,0.4167093994083004,0.9730989775588837,0.541791206203105,67.3459207809985
1850156100,481761,Passenger,Let Her Go,81038,235371,0.9252175664083006,0.23729680141025597,0.8088813826721007,0.2276453006183091,62.48517235034535
1000434808,1348563,Kendrick Lamar,HUMBLE.,88313,218524,0.5000327141947862,0.6734988730130532,0.88245466773192,0.21061627738901112,55.332704930471145
1624431067,334464,Lil Uzi Vert,XO Tour Llif3,11627,739630,0.8122689258356978,0.16317231099505475,0.10691639445393958,0.7373525615301962,52.63958237301172
1738431885,564081,Calvin Harris,One Kiss,9792,174685,0.8693128311843115,0.2787228185795083,0.08835873423610197,0.1663036193876344,45.44021669143735
454139524,1031911,Camila Cabello,Havana,74969,562467,0.22667663640865976,0.5141496117317352,0.7475045762077648,0.5582754058127323,45.465657331391036
294574773,1731793,Dua Lipa,New Rules,44001,261537,0.14683337990659576,0.8663522811735559,0.43432004126171864,0.2540940108823211,36.96866186261575
1062421943,1078203,Olivia Rodrigo,good 4 u,77552,717548,0.5310499325253751,0.5374452043799256,0.7736268848413749,0.7150319768000153,61.76407862144132
1219739258,1382542,Marshmello,Happier,24897,851531,0.6097686135313136,0.6905981761883937,0.2411181116695826,0.8504625946744755,60.03432219190158
1529384544,487317,Travis Scott,SICKO MODE,69148,569550,0.7647093998880258,0.24009275563027985,0.688635834993578,0.5654349340096289,60.471646488190764
1228322685,1281209,Olivia Rodrigo,drivers license,24483,874645,0.6140636019879292,0.6396042184890273,0.23693126080844648,0.8738263296374952,59.56978025821654
361431665,979752,Tom Odell,Another Love,49555,389551,0.18028733476462572,0.48790155986668393,0.49048856706546246,0.38349113676083657,34.44911866444469
1859719599,327942,Imagine Dragons,Demons,18159,945772,0.9300029648056837,0.15989023514498352,0.17297559692964268,0.9457218205397493,62.77187164451485
1433210920,1807304,Shawn Mendes,Treat You Better,81077,481082,0.716585893401527,0.9043517950519259,0.8092757961590193,0.4760110824604194,72.45620920948836
797475410,1758052,DJ Snake,Let Me Love You,36920,882701,0.39847557721771976,0.8795666371605263,0.3627087104701611,0.8819693706023687,58.423917453369924
763532565,347462,Eminem,Lose Yourself,93067,70545,0.3814912040227602,0.16971331404614734,0.9305326604706666,0.061038439883919215,38.485336448925075
1428888324,1424906,Justin Bieber,Sorry,68121,244555,0.7144229461401811,0.7119170755003252,0.6782496131713878,0.2369285290469832,61.11882219998117
310714810,1841055,J. Cole,No Role Modelz,70479,233894,0.15490955654377678,0.9213363614450192,0.7020964593804674,0.226152342387783,43.188085526016465
244033537,360046,The Killers,Mr. Brightside,90475,737506,0.12154347819215414,0.17604597925579107,0.9043193333400753,0.7352056127951675,41.17315763550685
883192349,431773,Dua Lipa,Levitating,20457,999470,0.44136675151691557,0.21214126513405837,0.19621565315884748,0.9999999999999999,45.82180842653474
1606978670,343478,Sam Smith,Stay With Me,67557,312066,0.8035360684751968,0.16770843974582783,0.6725457873605646,0.30516895091634477,55.04990629946261
1639276774,478379,Lil Nas X,INDUSTRY BABY,78189,577201,0.8196974436288004,0.23559487247358915,0.780068971794379,0.5731685991563825,64.56454661363904
1909892099,378863,Arctic Monkeys,Do I Wanna Know?,79953,369177,0.9551083578310505,0.18551528641169268,0.7979085972026981,0.3628970060981835,65.1307521074935
609744588,1181675,Major Lazer,Lean On,53995,376936,0.3045385386151946,0.5895155742601113,0.5353910255761976,0.3707398381297691,42.09447030392934
1224472211,743362,Halsey,Without Me,41757,260497,0.6121368958619846,0.368942665325387,0.41162609601440114,0.2530427742135688,45.157706545546525
737497333,707974,Coldplay,Yellow,10692,983181,0.3684636544315178,0.35113430896501885,0.09746058393422395,0.9835350056756672,43.38114414875891
1003817926,1333440,Sam Smith,Too Good At Goodbyes,46758,453057,0.501725564003769,0.6658885030221567,0.46220204083696564,0.44768328665101265,51.58449917035346
569147534,1378328,Post Malone,Congratulations,73409,711692,0.2842245220455191,0.6884775586428249,0.73172803673102,0.7091127057113485,53.955346903524635
500036374,117449,Post Malone,Better Now,72211,495278,0.2496425730846538,0.05396352678726442,0.7196124634661866,0.49036046298888825,35.26443198823294
855664717,1161404,SAINt JHN,Roses,66697,916295,0.42759243250913903,0.5793145685016332,0.6638484643156926,0.9159263366120461,60.285484688953005
1207868182,1185189,Bad Bunny,DÃKITI,38065,166104,0.6038285461913565,0.5912839297549212,0.3742882859194385,0.1576299060659388,46.61718428246024
1797730258,82095,Maroon 5,Memories,93093,703206,0.8989846426334082,0.03617228029793318,0.9307956027952791,0.7005350188161256,69.30944374352309
1226220223,640212,Mark Ronson,Uptown Funk,33606,724834,0.6130115688057897,0.31703433598855046,0.3291936772484097,0.7223966983082165,51.89295698313512
1078778229,1536486,Alan Walker,Faded,12534,54936,0.5392343161711035,0.7680676463913017,0.11608903631638029,0.04526079261223215,40.157722153242425
435232796,630740,Mike Posner,I Took A Pill In Ibiza,95663,695154,0.21721605865663007,0.31226772721028084,0.956786440266583,0.6923960210692087,47.91764611718665
436393271,97593,Lil Nas X,MONTERO (Call Me By Your Name),41397,726948,0.21779673892911228,0.0439713621017363,0.40798535613515235,0.7245335389983534,32.241674701869336
1194368604,701252,Shawn Mendes,There's Nothing Holdin' Me Back,92387,212056,0.5970736065059392,0.3477515868147308,0.9236557073654189,0.2040783939529632,53.39265802289983
1397954903,1951983,French Montana,Unforgettable,2016,977835,0.6989444331734336,0.9771588253972886,0.009718752844328028,0.9781312448764847,67.25795378929938
1187781521,1397962,Bruno Mars,That's What I Like,90789,235469,0.5937775517427579,0.6983580059351122,0.9074948675680868,0.2277443594582492,60.42304672893929
1896250750,912473,The Chainsmokers,Don't Let Me Down,56591,38141,0.9482824785537334,0.45404464770523917,0.5616448053721139,0.028284331216371795,58.81077482802384
1856507145,136202,Oasis,Wonderwall,90812,936578,0.9283955121125567,0.06340062712709664,0.9077274703937055,0.9364284840661834,75.28695211624198
1782256552,87606,Eminem,Without Me,24247,147478,0.8912418857309421,0.038945589100408275,0.23454455355427228,0.1388026616503809,43.895531515338924
50309063,1182345,Ariana Grande,"thank u, next",25300,107359,0.0246073267465919,0.5898527393658377,0.24519371770107498,0.09825019634877202,19.650226138177374
290921241,128542,The Weeknd,Die For You,75065,919711,0.14500521992272503,0.05954587382879158,0.7484754401755644,0.9193792447471018,40.34821997193816
1934235773,1427158,Nirvana,Smells Like Teen Spirit,83798,164363,0.9672894830181831,0.7130503528407669,0.8367937217463415,0.1558700954502679,72.80586272147485
81320156,1845932,Eminem,Till I Collapse,10268,575856,0.04012470534863893,0.9237906214758068,0.09317260140977537,0.5718090671184288,33.38043401402578
771365456,585610,24kGoldn,Mood,87807,631827,0.38541063811673315,0.28955688956635034,0.8773374055683093,0.6283848051825968,51.32200753101446
443902849,1216126,Ed Sheeran,I Don't Care,13185,581139,0.2215543931648918,0.6068524027039635,0.12267270759802185,0.5771491472347927,34.99566087733123
206233721,1653906,BTS,Dynamite,64704,503158,0.1026291478923574,0.8271570892486099,0.643692923817518,0.4983256023636652,43.488678224290155
487634820,1629282,Bruno Mars,When I Was Your Man,87779,589111,0.24343706434390316,0.8147655167659122,0.8770542369110343,0.5852072806225747,55.278023259746554
1734453117,465433,XXXTENTACION,Moonlight,40099,33312,0.8673219291085378,0.22908003746055294,0.3948584662371942,0.02340315633809793,47.63971036505842
239351016,634987,Bruno Mars,Just the Way You Are,9571,970612,0.11920043110351924,0.3144049513953855,0.08612372447689647,0.9708302040511022,32.19519484260845
1022708228,100140,Shawn Mendes,Stitches,39044,994422,0.511177922488554,0.04525309273499779,0.384189075757729,0.9948974589385945,48.93390944816859
816250513,1525554,Queen,Don't Stop Me Now,52214,437387,0.4078702922489968,0.762566319621449,0.5173794763402473,0.4318439803054853,50.550607215303515
879554585,1594645,Roddy Ricch,The Box,62228,444995,0.4395464815492334,0.7973350872628584,0.6186527239813513,0.439534180859204,54.69229910403761
353974291,1457307,Linkin Park,In the End,49984,734188,0.17655580244697855,0.7282222793669548,0.4948271154215674,0.731851763500052,46.160255263650626
1816605672,1438078,Wiz Khalifa,See You Again,41774,510531,0.9084295514377634,0.7185456408326065,0.41179801984203235,0.5057782638624254,69.05962054825181
879065584,1356853,Elton John,Cold Heart,3568,895155,0.4393017944737479,0.6776706621570414,0.025414386990422828,0.8945579297106774,49.52493135611276
1489309978,1156204,Coldplay,Viva La Vida,63592,808843,0.7446568266706057,0.5766977646959953,0.6324470828571717,0.8073133726401506,70.11543747069058
85629168,1659810,Adele,Someone Like You,68563,506037,0.04228085542708872,0.8301281680310111,0.6827196326897987,0.5012357084880286,41.97290440126032
1708732171,1143634,Jason Mraz,I'm Yours,3695,259062,0.8544516424312896,0.5703721447273667,0.02669875911449115,0.2515922697715885,51.15132916952052
319008902,1985175,Lukas Graham,7 Years,49190,853441,0.15905976710630707,0.9938620853812759,0.4867972613545575,0.8523932312488186,53.02344224394532
1136057914,491799,Sia,Cheap Thrills,6258,418638,0.5678960134015428,0.24234823921813928,0.05261880442147632,0.4128924069377577,36.87302954760918
454044610,1210118,Lewis Capaldi,Before You Go,88538,445684,0.22662914319477548,0.6038289878454495,0.8847301301564505,0.4402306251522524,47.64096059087407
882898249,1363849,The Police,Every Breath You Take,40504,566659,0.44121958930477223,0.6811912697386265,0.39895429860134907,0.5625126982313954,50.50194890361831
73112225,1329251,Maroon 5,Sugar,34159,67022,0.03601760816033671,0.6637804662641149,0.3347862582295891,0.05747737566852082,22.561586329657963
1032485218,1357758,Luis Fonsi,Despacito,14986,343373,0.5160701478421856,0.6781260866655225,0.14088652016059708,0.33681420705925635,43.75934219139494
1154343695,1408659,Journey,Don't Stop Believin',62858,109071,0.5770458807348585,0.70374107330221,0.6250240187700367,0.09998069363425657,51.65675094352441
562354241,52674,The Weeknd,Save Your Tears,13666,192268,0.28082528360411246,0.02136670630453457,0.1275371406033515,0.18407659472097246,17.89262017674167
1235638459,137572,Coldplay,The Scientist,39660,368918,0.6177242802789206,0.06409005428358201,0.3904187862177769,0.3626352077354846,41.05185217589369
214057303,1808594,Sam Smith,I'm Not The Only One,4561,499626,0.1065439239345356,0.9050009636883245,0.03545676115735075,0.49475544090786416,32.96602027245221
674262153,1534268,Charlie Puth,We Don't Talk Anymore,27854,298859,0.33682193741662275,0.7669514789218969,0.271022744511079,0.29181925602767983,40.06874708587803
816093925,301975,Lauv,I Like Me Better,65505,824037,0.4077919385037567,0.14682282275632977,0.6517935700488465,0.8226715360488258,48.73743611723032
619225817,591462,Billie Eilish,when the party's over,53251,634141,0.309282770622938,0.2925018003106951,0.5278668298257501,0.6307238067705706,41.393159563057836
446118378,1856287,Luis Fonsi,Despacito (Featuring Daddy Yankee),23662,565462,0.2226630029870872,0.9290015836695339,0.228628351250493,0.5613027652578411,43.28517412304085
410566646,441436,Imagine Dragons,Radioactive,9392,937460,0.20487357243065663,0.2170039911290351,0.08431346770360332,0.9373200136256444,32.96769234639193
331624294,1905618,Doja Cat,Kiss Me More,31535,507660,0.16537227643570204,0.9538264968495191,0.3082493097763979,0.5028762441739756,41.91393207342594
740209434,455935,Queen,Another One Bites The Dust,79603,86373,0.36982073971786966,0.2243003446632551,0.7943689889867618,0.07703745333873777,36.70696532848988
325629148,790296,5 Seconds of Summer,Youngblood,53256,865684,0.162372416022638,0.3925613325972734,0.5279173956574063,0.8647685106099093,42.1998414181973
1828603950,1111627,Guns N' Roses,Sweet Child O' Mine,90135,203021,0.9144332683109033,0.5542652140721643,0.9008808567874514,0.19494577539317767,69.57916765749201
1939847973,1261661,Charlie Puth,Attention,36222,203718,0.9700977243204296,0.629767049105833,0.35564972037095094,0.19565030612213954,62.425250484795654
294492755,1377372,Ed Sheeran,Bad Habits,78373,604305,0.14679233961310523,0.6879964693277884,0.7819297943993284,0.60056544403125,47.28152773969155
1277854234,1124100,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",80575,73037,0.6388482749621724,0.5605420205851878,0.8041989866607335,0.06355736467096798,54.119898436824684
1849445480,1534728,Twenty One Pilots,Heathens,97354,624106,0.9248619852753754,0.7671829654123956,0.9738878045327211,0.6205803837216002,84.22750248434936
396424693,278614,Danny Ocean,Me RehÃºso,85651,540836,0.1977972001507968,0.1350668316595015,0.8555334189581415,0.5364106939071738,38.45210689652821
841943763,1519390,Maroon 5,Girls Like You,64335,651269,0.42072672035899744,0.759464400648766,0.6399611654412879,0.6480368660613295,57.77831745738757
426393259,527733,DaBaby,ROCKSTAR,11965,244213,0.21279291748273457,0.26043135997809935,0.11033464467390094,0.23658283391168194,20.658693470583028
1968190418,325617,benny blanco,Eastside,25538,214366,0.9842797607153639,0.1587202219049627,0.24760065128791173,0.20641335232298033,51.62587493893166
532067475,947384,The Weeknd,I Feel It Coming,71592,512420,0.26567034486481667,0.4716129626395901,0.7133524135071448,0.5076876735424957,44.47987478837728
396546082,1814053,Dean Lewis,Be Alright,99018,164249,0.19785794096606327,0.9077481044527432,0.9907161133079154,0.1557548637385008,48.99869926862572
638823342,1103015,The Weeknd,Can't Feel My Face,9110,296166,0.3190890104445425,0.5499313843848271,0.08146155479819175,0.28909715953830495,31.173362392208183
230261121,286452,Twenty One Pilots,Ride,80309,640585,0.11465201540698594,0.13901116016499954,0.8015088844166219,0.6372374308988781,36.14123012588943
1149482973,101563,Bruno Mars,Locked out of Heaven,28266,670902,0.5746136651546693,0.045969191161040625,0.2751893690395526,0.6678819905974966,42.76535762214857
609304436,761616,Foster The People,Pumped Up Kicks,53992,232084,0.3043182946777607,0.37812865314617816,0.5353606860772039,0.22432278626235833,34.92897429682524
65899873,1355801,Cardi B,I Like It,83948,499536,0.032408680329407594,0.6771412626179008,0.8383106966960284,0.4946644685038375,41.498675769531644
876281301,740602,Post Malone,I Fall Apart,99806,70428,0.437908590646774,0.3675537463823946,0.9986852883769379,0.06092017575868458,46.059527836231304
1998225794,1502175,Sia,Chandelier,7910,688100,0.9993089085382684,0.7508012703576012,0.06932575520069578,0.6852658062024984,70.08021297674665
1604138693,1592701,a-ha,Take on Me,91982,331497,0.8021149963985014,0.7963568052247507,0.919559875001264,0.3248098929456965,72.89913131937429
1078577422,769495,Calvin Harris,This Is What You Came For,1206,647420,0.5391338360543614,0.3820936141432207,0.0015270881160182447,0.6441462795824568,42.120693079008376
274417498,979655,Maroon 5,Payphone,88054,197604,0.13674705151563651,0.48785274641107873,0.8798353576521272,0.18947024747526306,36.61304909139484
757027145,1700992,TOTO,Africa,88897,550340,0.37823601191762124,0.8508522477086611,0.8883607568693681,0.5460173797723871,60.83404816371317
1936683656,177896,Adele,Rolling in the Deep,24419,110689,0.9685143584936948,0.08438236133330179,0.2362840181632467,0.10161617529775774,47.186225435633915
888468512,1747009,Post Malone,Wow.,51636,712436,0.4440068461062005,0.8740094516940533,0.5115340662007868,0.7098647442513022,59.66843908717087
739975071,1957659,ZAYN,Dusk Till Dawn,51015,456636,0.36970346879803107,0.9800151673974427,0.5052537899090825,0.4513009559178054,53.51953701640786
473478255,631912,OMI,Cheerleader,55268,666031,0.2363533804889198,0.3128575145295515,0.5482650863158746,0.662958361930677,39.93575447507885
359874437,429515,Bad Bunny,Me Porto Bonito,88939,272307,0.1795081266133455,0.21100496840461022,0.8887855098552805,0.26498037523084245,34.47574213434848
1344927016,1027497,Powfu,death bed (coffee for your head),19141,313568,0.6724102571917754,0.5119283478859495,0.1829067262669269,0.3066871792591005,46.926855355910554
111622138,1772797,Avicii,The Nights,81356,512754,0.05528725789351098,0.886986785644013,0.8120973695654371,0.5080252822418835,46.353679064767114
1165349539,40063,The Weeknd,Call Out My Name,72910,981248,0.5825530019505818,0.01502045384436157,0.7266815667317279,0.9815811205980728,57.76778290150653
1072699002,1652317,Gotye,Somebody That I Used To Know,57044,473547,0.5361923831774232,0.826357454393387,0.5662260697201686,0.4683946706344112,58.667259222056266
420482107,1049272,Ava Max,Sweet but Psycho,68214,413850,0.20983508611709237,0.5228862138220582,0.6791901376401936,0.40805267504354037,40.595983974799545
9669441,264371,Michael Jackson,Billie Jean,34827,145870,0.0042720099353437645,0.12789930538955907,0.34154185333886183,0.1371772880317716,12.303249332617602
1573368796,995976,Trevor Daniel,Falling,56820,294564,0.7867183078233844,0.49606598774027416,0.5639607204619693,0.28747785074663074,58.41882349191286
748675075,112166,Lord Huron,The Night We Met,63623,520259,0.3740567902339225,0.051304954767036524,0.6327605910134403,0.5156113699332161,38.95580992363076
1919706752,1073082,DJ Snake,Taki Taki,82734,654863,0.9600194290547805,0.5348681558628734,0.826033312769895,0.65166969739546,78.6522004827558
503794834,1283989,J Balvin,LA CANCIÃN,76450,792518,0.25152323710319224,0.6410032020620413,0.7624821755443411,0.790811989354207,53.94687682333949
455861977,1007358,Harry Styles,Adore You,94426,301444,0.2275385201005771,0.5017937686856146,0.9442764535148308,0.2944321856322228,43.911588960676454
1929804312,1172180,Justin Bieber,Peaches,23299,886313,0.96507206172003,0.5847373911573166,0.22495727187225045,0.8856203964173045,72.50918365773865
665983817,1084602,Eminem,The Real Slim Shady,44585,20749,0.3326796108657026,0.5406653827553635,0.44022613039916664,0.010704419540468062,33.139103088528074
483145076,430888,The Weeknd,Earned It (Fifty Shades Of Grey),65044,638419,0.24119047930821064,0.21169590525559884,0.6471314003701418,0.6350480283753036,39.525125852349305
1911127694,1373133,Taylor Swift,Blank Space,43557,690481,0.9557266267651315,0.6858632709946924,0.4298297954106451,0.6876725316912478,74.29637703253697
916193146,1313692,Dua Lipa,IDGAF,50080,924995,0.45787974127894354,0.6559506873387457,0.49579797938936704,0.9247203356679548,59.844569699079095
1016911061,1385786,Lil Nas X,Old Town Road,3693,309631,0.5082771271132251,0.6922306591779109,0.02667853278182866,0.3027076419851796,40.763421763427395
1886735858,200285,Justin Bieber,What Do You Mean?,96003,235019,0.9435214022020683,0.09564921141107621,0.9602249168192069,0.227289497438116,63.404128601450715
1645945967,1109547,Mariah Carey,All I Want for Christmas Is You,96259,436577,0.8230345847205742,0.5532184925499092,0.962813887400006,0.43102522866924553,71.86253556120619
29699540,430497,ZAYN,I Donât Wanna Live Forever (Fifty Shades Darker),70163,817655,0.014294701803040382,0.2114991417386749,0.6989006988197934,0.8162205817988478,35.10419651926794
871300538,123978,Adele,Easy On Me,26939,607218,0.4354163087656398,0.05724912525784324,0.2617691973179883,0.6035099175082456,35.86721715230714
1170523959,1217739,Panic! At The Disco,High Hopes,49925,679416,0.5851421862204172,0.6076641151152122,0.4942304386080238,0.6764879800184168,58.973338123649754
377178453,1895502,Miley Cyrus,Flowers,43941,300524,0.1881667368599395,0.9487358069845512,0.43371325128184385,0.2935022455021727,41.04569554976894
538750371,113864,DNCE,Cake By The Ocean,22834,822467,0.26901434268489044,0.052159441855877516,0.22025464952822077,0.8210845730008056,32.6305469950937
864887969,1041259,Adele,Hello,19047,827052,0.43220757758725953,0.5188538198038705,0.18195608863178972,0.8257191115837184,47.818883503877956
1605405661,946114,WALK THE MOON,Shut Up and Dance,27105,947381,0.802748963802768,0.47097385863321317,0.26344798292897526,0.9473482049628479,65.74535948261145
774574680,404295,Post Malone,Psycho,76766,266553,0.3870164745774724,0.19831346994726637,0.765677936105015,0.2591642062000726,39.94377122814598
217848364,629674,Childish Gambino,Redbone,16707,458532,0.10844090089179587,0.31173128243012505,0.15829127941667254,0.45321744122929997,22.802436097193787
1753998171,1498543,Future,Mask Off,22976,729401,0.8771019134101377,0.7489735335456634,0.2216907191472578,0.7270130424103239,69.03762243847041
548550656,1668990,Bizarrap,"Quevedo: Bzrp Music Sessions, Vol. 52",45262,389504,0.27391822442659375,0.8347478332109641,0.44707274400542063,0.38344362894984485,44.262013100388344
67120560,458648,David Guetta,Titanium,24776,63352,0.03301948957542795,0.22566561172569657,0.23989441854350177,0.05376772319321224,11.707334652265331
1657197420,1744887,Marshmello,Silence,31080,434127,0.8286646041469821,0.8729415944487526,0.30364781909568067,0.4285487576707425,65.2493475901828
357164675,615151,Ellie Goulding,Love Me Like You Do,67842,173856,0.17815221171942547,0.304422851339879,0.6754280397649699,0.16546566246610012,30.032419540196003
1874753094,350435,Alec Benjamin,Let Me Down Slowly,62373,13191,0.9375254482482047,0.1712094212988707,0.620119133099382,0.003064759211208608,53.388884202117424
1088062832,135659,Major Lazer,Cold Water,7776,960664,0.543880160157341,0.06312737242200792,0.06797059091230873,0.9607747209926908,43.59266009283379
181345992,1773808,Travis Scott,HIGHEST IN THE ROOM,93787,886968,0.09017578762420608,0.8874955526916091,0.9378141402291642,0.8862824733577206,57.838874830538124
1934827235,1065811,Arctic Monkeys,I Wanna Be Yours,56016,638864,0.9675854396870668,0.53120915961849,0.5558297347316471,0.6354978363729908,73.15415220194524
1889288850,1403453,Billie Eilish,everything i wanted,10474,205713,0.9447988722813072,0.7011212501075657,0.09525591367401219,0.19766686107806342,57.67283538844512
1966295488,1121288,Christina Perri,A Thousand Years,59053,452939,0.9833315727158511,0.5591269336041389,0.5865434208796432,0.44756401172128885,71.19795023273547
947970249,1211121,XXXTENTACION,Everybody Dies In Their Nightmares,22959,13631,0.4737804171476478,0.604333729041037,0.2215187953196266,0.003509513186449962,35.538457436848184
1714843619,1781503,KAROL G,Tusa,6530,147244,0.8575096982187048,0.8913679190924522,0.0553695856635754,0.13856613339991164,56.00646069186699
970485384,772178,Linkin Park,Numb,95856,314224,0.4850465751663671,0.38344378426062964,0.9587382813685136,0.3073502670040058,52.39250965931767
1460436780,135849,Coolio,Gangsta's Paradise,4748,230169,0.7302092112699532,0.06322298640721392,0.03734792326129388,0.22238709566556925,35.66752855747967
